category,algorithm,language,time_s,energy_j,power_w,std_time_s,std_energy_j,std_power_w,n_runs,sem_time_s,sem_energy_j,sem_power_w,cv_time_pct,cv_energy_pct,platform,edp,aei,n_energy,n_time,n_edp,ges,rank_in_category,rank_in_algorithm,rank_in_cat_algo
floating_point,gaussian_elimination,c,0.0062658345,0.4790187999999999,76.6923446,0.0003151168719564,0.0983860190991473,16.8251839135467,10,9.964870445299886e-05,0.0311123910270133,5.32059032180331,5.029128553530094,20.539072599895317,amd,0.0030014525231885996,333.1720199717328,0.050181323140163867,0.001125055832704204,8.464240563107549e-05,0.025653189486434035,18.0,6.0,6.0
floating_point,gaussian_elimination,cpp,0.0064660236,0.5341994,82.8938483,0.0005335947495623,0.0894157276411705,14.55435472346969,10,0.0001687374756124,0.0282757357987374,4.6024910800194325,8.252285833944883,16.7382680776449,amd,0.00345414592750584,289.50716645665204,0.05603035242264944,0.0011785828237940007,9.745796014684313e-05,0.028604467623221722,22.0,8.0,8.0
floating_point,gaussian_elimination,go,0.0077113141,0.5589434,72.67584339999999,0.0009580621320457,0.092901544328989,10.105729144397236,10,0.0003029658477221,0.0293780478226704,3.195712151303989,12.424109816065954,16.620921604761595,amd,0.00431018812152194,232.00843485385903,0.05865316516056499,0.0015115512696170178,0.0001216921444768684,0.030082358215091004,23.0,9.0,9.0
floating_point,gaussian_elimination,java,0.0478578113,0.8833496999999999,17.5629409,0.0094789718386699,0.4390914037122693,6.044544389916331,10,0.0029975140886791,0.1388528936731284,1.911452769012852,19.806530180100356,49.70753980131191,amd,0.0422751832545116,23.65453968536683,0.09303956088882454,0.012246007830493462,0.0011964647393007176,0.052642784359658995,30.0,10.0,10.0
floating_point,gaussian_elimination,rust,0.0067479777,0.51946,76.5703483,0.0004822024079045,0.1347271923522164,18.124159618460084,10,0.0001524857902195,0.0426044790592622,5.7313625070782175,7.145880282095515,25.936009000157163,amd,0.0035053044960420003,285.28192090848194,0.05446800655822848,0.0012539723160212583,9.890623709934838e-05,0.027860989437124867,20.0,7.0,7.0
floating_point,matrix_multiplication,c,0.0310081227,1.0149669,32.271104300000005,0.0042978029101104,0.2268878260102457,5.056964654797735,10,0.0013590846130449,0.071748230355637,1.5991526356127976,13.86024865707363,22.35420938458641,amd,0.03147221817163863,31.77405528095747,0.10699071141779233,0.00774070193942322,0.0008906374693843391,0.05736570667860778,32.0,10.0,10.0
floating_point,matrix_multiplication,cpp,0.0066471067999999,0.5219197,78.7537933,0.0005904448794969,0.0995245075011398,14.871130684306234,10,0.0001867150651994,0.0314724126710114,4.70266443444261,8.882734959169884,19.068931006271622,amd,0.0034692559869239077,288.2462417789677,0.054728729662473975,0.0012270012383475731,9.788571939485071e-05,0.027977865450410776,21.0,8.0,8.0
floating_point,matrix_multiplication,go,0.0063969971,0.4337392,67.1479406,0.0005025513544463,0.1070580416065146,13.079785553728922,10,0.0001589206921253,0.0338547253313658,4.136191365635006,7.856050996902384,24.682583821456447,amd,0.00277462840455632,360.4086220547093,0.04538177934580075,0.0011601263701186515,7.822111291927394e-05,0.0232709528579597,16.0,6.0,6.0
floating_point,matrix_multiplication,java,0.0546201319,0.954592,17.0113317,0.0086804705809218,0.3611292948928096,4.710750708991792,10,0.0027450058197798,0.114199110167189,1.48967017296671,15.89243796923511,37.83074809895846,amd,0.0521399409506848,19.179154823858045,0.1005910970963254,0.014054131621961376,0.0014757317638132974,0.05732261435914339,31.0,9.0,9.0
floating_point,matrix_multiplication,rust,0.0061401716,0.4925495,80.0535433,0.0009975585758138,0.148980899236744,19.85803766181625,10,0.0003154557199005,0.0471118969448152,6.279662887274385,16.24642828897295,30.24688873641006,amd,0.0030243384514941998,330.6508236556466,0.05161554930864568,0.0010914558168760794,8.529029636473158e-05,0.02635350256276088,19.0,7.0,7.0
floating_point,monte_carlo_pi,c,1.0642375464,7.3288875,6.8800606,0.0069579721561261,1.3783265622315142,1.2385378661917985,10,0.0022003039909391,0.4358651296161398,0.3916600625530937,0.653798785775125,18.80676381280944,amd,7.799677250841631,0.12821043330890314,0.7762532144838856,0.28400780217667765,0.22080516270085224,0.5301305083302816,48.0,8.0,8.0
floating_point,monte_carlo_pi,cpp,1.0608608684,6.801769299999999,6.4114237,0.0013984447294472,0.6751779784526033,0.6349688294496649,10,0.0004422270526911,0.2135100237898314,0.2007947744271941,0.1318216903934277,9.926505129372783,amd,7.21573088625446,0.1385860996984991,0.7203797773133748,0.2831049387679351,0.20427389363821127,0.5017423580406549,47.0,7.0,7.0
floating_point,monte_carlo_pi,go,0.1328342769,1.1775377,8.8478167,0.0013714520475005,0.3276953953628447,2.357383092548178,10,0.0004336912171803,0.1036263828095968,0.745469989002375,1.032453429571491,27.828866571562397,amd,0.15641736890198912,6.393151905186428,0.12422287942026251,0.034967197530700024,0.0044277806559095126,0.07959503847548127,38.0,4.0,4.0
floating_point,monte_carlo_pi,java,0.7451384309,7.041326,9.4479345,0.002601429487531,0.6654368957931989,0.8694418779644092,10,0.0008226442352922,0.2104296229818626,0.2749416627501693,0.3491202949214382,9.450448619950262,amd,5.2467626070953735,0.19059371938186537,0.7457722912243436,0.1986863960055598,0.14853325310593327,0.4722293436149517,46.0,6.0,6.0
floating_point,monte_carlo_pi,rust,0.007711686,0.6434922000000001,86.4301689,0.0021776992702484,0.0777593227419637,14.02857181002386,10,0.0006886489752871,0.0245896569176735,4.436223923890633,28.238951511360906,12.083957310121828,amd,0.0049624097898492,201.5149982263735,0.06761516280102227,0.0015116507090369778,0.00014015625786376317,0.03456340675502962,26.0,2.0,2.0
floating_point,newton_raphson,c,0.4747539125,2.5460763,5.3617844,0.000766429623832,0.5859734493067544,1.2271329685771355,10,0.0002423663277535,0.1853010748194557,0.3880535172587581,0.161437242253814,23.014763905808888,amd,1.2087596849485238,0.8272943021280412,0.2692851358221829,0.12639040333055504,0.034219136553581324,0.19783776957636895,41.0,7.0,7.0
floating_point,newton_raphson,cpp,0.0056927871,0.4660263999999999,80.82989979999999,0.0004311936607731,0.1537351407462414,24.749954483614964,10,0.0001363554080669,0.048615320116468,7.826622815371981,7.574385853516195,32.98850467403595,amd,0.002652989078179439,376.93332710070183,0.048804155656487255,0.0009718331893443446,7.477755619064147e-05,0.0248879944229158,17.0,4.0,4.0
floating_point,newton_raphson,go,0.0600159928,0.6092261,9.7686784,0.0074117022193266,0.3586050822064883,3.892577209525792,10,0.0023437860351997,0.1134008840284423,1.230940995016398,12.349545302075962,58.862396441401366,amd,0.03656330923117208,27.349822021783773,0.06398302719001804,0.015496888486925965,0.0010347640557139808,0.039739957838472006,28.0,6.0,6.0
floating_point,newton_raphson,java,0.5205919062000001,2.7327523,5.2479149,0.0011054287006539,0.5545129890353335,1.0552497497802171,10,0.0003495672484986,0.1753524037499628,0.3336992709628253,0.2123407389720885,20.29137397616804,amd,1.4226487290294345,0.7029142047469612,0.289072405085969,0.1386466644374488,0.04027424289841204,0.21385953476170888,44.0,10.0,10.0
floating_point,newton_raphson,rust,0.0063651092,0.5728205,90.5801716,0.0006383844596578,0.0529562308184787,9.944580832230873,10,0.0002018748915374,0.0167462305683995,3.144752580550235,10.029434524985556,9.244821164479758,amd,0.0036460650344985997,274.26828390007535,0.06012410901141076,0.0011516001149970074,0.00010289110707327713,0.030637854563203885,24.0,5.0,5.0
floating_point,numerical_integration,c,0.1314027532,1.0537814,8.0188062,0.0003404148144112,0.1107046584859412,0.835726699174078,10,0.0001076486162802,0.0350078868406661,0.2642799870804446,0.2590621627943208,10.505467119266031,amd,0.1384697772309505,7.221792509510024,0.11110496800588737,0.034584433652273414,0.003919692096868465,0.0728447008290804,35.0,7.0,7.0
floating_point,numerical_integration,cpp,0.1320348318,1.5449032,11.618352,0.0041996100075723,0.5139239531785051,3.3816386479634395,10,0.0013280332908365,0.1625170236161807,1.0693680351216786,3.1806834229422765,33.265770514198245,amd,0.20398103415928176,4.902416561037407,0.1631628613500522,0.03475344018454841,0.005774287451151864,0.0989581507673003,40.0,10.0,10.0
floating_point,numerical_integration,go,0.0819326948,0.7782695000000001,9.4984869,0.0006196563187756,0.1287913831643596,1.5687996176297374,10,0.0001959525333846,0.040727411380284,0.4960979984111214,0.7562992042288736,16.548429967300475,amd,0.0637657174156486,15.682408048224865,0.08190127738321859,0.02135702329282564,0.0018048524681442612,0.051629150338022116,29.0,4.0,4.0
floating_point,numerical_integration,java,0.1819871578,1.3483188,7.409048200000001,0.0009802418017806,0.0566107967927595,0.3137486121232871,10,0.0003099796751334,0.0179019058022075,0.0992160227026304,0.538632403313821,4.198621037751571,amd,0.2453767062203066,4.075366465723808,0.1423253222134742,0.048109800289652144,0.006946181026263754,0.09521756125156317,39.0,9.0,9.0
floating_point,numerical_integration,rust,0.0068437955999999,0.574839,86.3288213,0.0012717630247819,0.1217532835642089,24.310721837221283,10,0.0004021667802296,0.0385017688667243,7.687725256841244,18.58271490139087,21.180414614215277,amd,0.0039340806189083425,254.18899531283304,0.060338065829689244,0.0012795923117130202,0.00011104470371990969,0.030808829070701132,25.0,2.0,2.0
integer_and_control_flow_intensive,josephus_problem,c,0.0063449718,0.4343601,67.5991941,0.0008369517524427,0.1220366997909963,13.095926093090789,10,0.0002646673829388,0.0385913929469743,4.141295452339715,13.190787584631908,28.09574355264132,amd,0.00275600258554518,362.844362064408,0.045447593459483744,0.001146215733777592,7.769382403752383e-05,0.02329690459663067,26.0,7.0,7.0
integer_and_control_flow_intensive,josephus_problem,cpp,0.0062940677,0.4688888999999999,75.3628508,0.0011313582097358,0.0619481710203511,8.447636440311294,10,0.0003577668792295,0.0195897317305946,2.6713771996420737,17.974992702030146,13.211694928233769,amd,0.0029512184803785293,338.843093674223,0.04910757472625298,0.0011326048862982132,8.32203016020786e-05,0.025120089806275597,30.0,8.0,8.0
integer_and_control_flow_intensive,josephus_problem,go,0.0064363898,0.5249698,81.02651230000001,0.0003575728520225,0.1056978788106302,13.36701072026568,10,0.0001130744641833,0.033424604089004,4.227019938392739,5.555487829878001,20.134087486676417,amd,0.0033789102660280405,295.9534054674719,0.055052033943589256,0.0011706592747668218,9.532807110493676e-05,0.02811134660917804,32.0,9.0,9.0
integer_and_control_flow_intensive,josephus_problem,java,0.0443712633,0.8763875000000001,18.8115285,0.0075135034706084,0.4174780562518625,6.855445703765069,10,0.0023759784174702,0.1320181530895783,2.167882279951357,16.93326471191206,47.63624039045085,amd,0.03888642051532875,25.71591796693674,0.0923015821123973,0.011313767145410466,0.001100530331573925,0.051807674628903885,41.0,10.0,10.0
integer_and_control_flow_intensive,josephus_problem,rust,0.0059791537999999,0.3535248,59.2712417,0.0007806033075676,0.1057713579680246,17.05009588016656,10,0.0002468484400974,0.0334478402387956,5.391713730557963,13.055414422817185,29.919077238152624,amd,0.0021137791513142043,473.08632000569594,0.03687921912577758,0.0010484025320273837,5.9512756334308925e-05,0.018963810828902482,21.0,6.0,6.0
integer_and_control_flow_intensive,knights_tour,c,0.0056477809999999,0.3844376,68.50990529999999,0.0008512885218864,0.0901702965162154,14.797060266445952,10,0.0002692010675119,0.0285143514283986,4.67924131167472,15.072973294935023,23.45511898841723,amd,0.0021712193729655615,460.57068781315695,0.04015591188380522,0.0009597993617598666,6.113886417009899e-05,0.020557855622782544,22.0,6.0,6.0
integer_and_control_flow_intensive,knights_tour,cpp,0.0059922982,0.4360981,72.5758755,0.0009534798520299,0.0979071842596627,13.104975774921687,10,0.0003015168035494,0.030960970155432,4.144157213008265,15.911755727209234,22.450724793266183,amd,0.00261322985965342,382.66821278883793,0.04563181785887337,0.0010519171099024332,7.365198990744588e-05,0.023341867484387904,27.0,9.0,9.0
integer_and_control_flow_intensive,knights_tour,go,0.0061975674,0.4279654,68.5605177,0.0005356261790335,0.0973745219976286,13.641729597931723,10,0.0001693798700159,0.0307925275582675,4.313893675359726,8.64252285555646,22.752895911124742,amd,0.00265234441136796,377.0249428068223,0.04476976850736813,0.0011068024290302465,7.475930595198497e-05,0.022938285468199187,25.0,8.0,8.0
integer_and_control_flow_intensive,knights_tour,java,0.0440812321,0.7841164,16.5976303,0.009338686818178,0.4377110671535631,6.488225482897788,10,0.0029531520700433,0.1384163929268174,2.051757049870287,21.18517648733784,55.82220537072852,amd,0.03456481702181644,28.93115272008601,0.08252103667021012,0.011236217980854737,0.0009781876054850182,0.046878627325532427,40.0,10.0,10.0
integer_and_control_flow_intensive,knights_tour,rust,0.0058847870999999,0.3877759,66.64834590000001,0.0008261520052011,0.1259156881686666,23.16557476524792,10,0.000261252202995,0.0398180367760502,7.325597956510383,14.03877474515855,32.47125160915534,amd,0.0022819786140108513,438.21620144037195,0.040509764767857254,0.0010231705613053337,6.427441038792337e-05,0.020766467664581293,23.0,7.0,7.0
integer_and_control_flow_intensive,producer_consumer_single_thread,c,0.0088258436999999,0.6367317,71.9744349,0.0007655021632298,0.0964560325295646,8.538911671628412,10,0.0002420730389592,0.0305020756856716,2.700240962134156,8.673416267612378,15.148614797969795,amd,0.005619694463035226,177.94561725334347,0.06689856380673362,0.0018095565854334603,0.00015876370272878933,0.03435406019608354,35.0,8.0,8.0
integer_and_control_flow_intensive,producer_consumer_single_thread,cpp,0.0082489023999999,0.5807349,70.41272649999999,0.0009518115552533,0.0725264939980938,3.753957523129933,10,0.0003009892417867,0.0229348911740508,1.187105601261481,11.538644889935428,12.48874383097931,amd,0.004790425510373703,208.7497233459726,0.060963019015167604,0.0016552927827367314,0.00013528745728382658,0.03130915589895217,33.0,6.0,6.0
integer_and_control_flow_intensive,producer_consumer_single_thread,go,0.0089147827,0.6450411,72.5710429,0.0004677235369826,0.0407477897926855,6.46741067467068,10,0.0001479071692135,0.0128855825362646,2.0451748295645595,5.246606145348404,6.317084259078309,amd,0.005750401239068971,173.90090854980178,0.06777934299216991,0.0018333372860836997,0.00016246395503612538,0.034806340139126805,36.0,9.0,9.0
integer_and_control_flow_intensive,producer_consumer_single_thread,java,0.0551269752,0.9717103,16.6791911,0.0110512677169897,0.5005809121726144,5.639005330922968,10,0.0034947177017976,0.1582975835670168,1.78321005835481,20.04693287976683,51.51544778033272,amd,0.053567449609684556,18.668053216765582,0.10240560143238504,0.014189652471013713,0.001516143916644933,0.05829762695169938,43.0,10.0,10.0
integer_and_control_flow_intensive,producer_consumer_single_thread,rust,0.0075203807,0.596252,79.6129251,0.0007300365735982,0.0736944057714016,10.105787481612891,10,0.0002308578347795,0.0233042173050287,3.195730599151372,9.70744172031455,12.359607308889805,amd,0.0044840420331364,223.01307450067364,0.06260779946842937,0.0014604990874525314,0.00012661387353416474,0.03203414927794095,34.0,7.0,7.0
integer_and_control_flow_intensive,sudoku_solver,c,0.0062395136999999,0.4471418,71.969555,0.0008107147129486,0.0677625999989833,9.741016822853464,10,0.0002563705025527,0.021428415617171,3.080379988623388,12.993235561749126,15.154610908437409,amd,0.002789947386942615,358.429698237377,0.046802427179667025,0.0011180181207254716,7.865478668616644e-05,0.023960222650196247,29.0,8.0,8.0
integer_and_control_flow_intensive,sudoku_solver,cpp,0.0064841639,0.4366946,68.33669019999999,0.0006536815395619,0.0964615939258268,17.726394277037855,10,0.0002067122529421,0.0305038343535876,5.605578061761341,10.081200130705584,22.089028333720368,amd,0.00283159936064494,353.1573053372334,0.04569504562310578,0.001183433216130378,7.983393604990975e-05,0.023439239419618077,28.0,7.0,7.0
integer_and_control_flow_intensive,sudoku_solver,go,0.0067182014,0.4188047,63.219417,0.0006802606118841,0.0986128025405423,16.92952503028807,10,0.0002151172936053,0.0311841062480552,5.353585880054136,10.125635886475544,23.54625020696816,amd,0.0028136143218665797,355.41473905229134,0.043798753285567975,0.001246010665038327,7.932478737945386e-05,0.022522381975303152,24.0,6.0,6.0
integer_and_control_flow_intensive,sudoku_solver,java,0.0516609024999999,0.7250159,13.5804547,0.0094170436038395,0.3685306205268129,5.459938001186603,10,0.0029779306613253,0.116539614837993,1.7265839967056789,18.22856966898628,50.83069495811235,amd,0.03745497572084968,26.69872241949793,0.07625650610857182,0.013262886515577112,0.0010600067484489925,0.044759696312074465,39.0,10.0,10.0
integer_and_control_flow_intensive,sudoku_solver,rust,0.0064082975,0.4712477,73.5939278,0.0004886470248249,0.0925443793191497,14.105464609472156,10,0.0001545237570311,0.0292651023295095,4.460539562082949,7.625223779404007,19.63816042373252,amd,0.00301989545779075,331.13729067017607,0.04935760263953279,0.001163147895317132,8.51645171342927e-05,0.02526037526742496,31.0,9.0,9.0
integer_and_control_flow_intensive,towers_of_hanoi,c,0.0796693397999999,0.8400734999999999,10.5398321,0.0019420071840528,0.091604487127178,1.0794270036090083,10,0.0006141165934016,0.0289678823213457,0.3413447899295259,2.437584130768584,10.904341956647611,amd,0.06692810112847522,14.941407019458081,0.08845237334402252,0.02075184257660257,0.001894378183529114,0.05460210796031255,42.0,3.0,3.0
integer_and_control_flow_intensive,towers_of_hanoi,cpp,0.0818004114999999,0.9057759,11.052652,0.0023281925746985,0.1833460130714903,2.0332199346772866,10,0.0007362391367539,0.0579791001216913,0.6429605977638995,2.8461868736425457,20.24187363248352,amd,0.07409284134678276,13.496580530899315,0.0954166916285207,0.021321653100240562,0.0020972088808252627,0.058369172364380634,44.0,4.0,4.0
integer_and_control_flow_intensive,towers_of_hanoi,go,0.4358193437,4.0633809,9.3239495,0.0025926948675582,0.2221225735801693,0.5155676301185478,10,0.0008198821059312,0.0702413252251676,0.1630367999029837,0.5949012830745266,5.466447252832469,amd,1.7708999970411154,0.5646846245811941,0.43011628002594393,0.11597999478562088,0.050133085699800156,0.2730481374057824,50.0,10.0,10.0
integer_and_control_flow_intensive,towers_of_hanoi,java,0.5425239871,3.7042533,6.8257267,0.0018832263422418,0.4857119022262406,0.874329019553731,10,0.0005955284591111,0.1535955897687928,0.2764871126171685,0.3471231479198518,13.112275616417502,amd,2.0096462695443327,0.4976000080983108,0.39204949842971687,0.1445109112866279,0.05689188943213184,0.2682802048581724,49.0,9.0,9.0
integer_and_control_flow_intensive,towers_of_hanoi,rust,0.2666938678,2.1439183,8.0328308,0.0036420575818185,0.3947815044820644,1.4325042075875225,10,0.0011517197328031,0.1248408732271295,0.4529976053751228,1.3656322928841482,18.414018131290938,amd,0.5717698636742008,1.7489554163872623,0.2266572209719306,0.0707588621587349,0.016186230169972057,0.14870804156533277,47.0,7.0,7.0
