category,algorithm,language,time_s,energy_j,power_w,std_time_s,std_energy_j,std_power_w,n_runs,sem_time_s,sem_energy_j,sem_power_w,cv_time_pct,cv_energy_pct
floating_point,gaussian_elimination,c,0.0062658345,0.47901879999999997,76.6923446,0.0003151168719564396,0.09838601909914732,16.8251839135467,10,9.964870445299886e-05,0.031112391027013304,5.32059032180331,5.029128553530094,20.539072599895313
floating_point,gaussian_elimination,cpp,0.0064660236,0.5341994,82.8938483,0.000533594749562333,0.08941572764117059,14.55435472346969,10,0.00016873747561241064,0.0282757357987374,4.6024910800194325,8.252285833944883,16.7382680776449
floating_point,gaussian_elimination,go,0.0077113141,0.5589434,72.67584339999999,0.0009580621320457779,0.09290154432898902,10.105729144397237,10,0.0003029658477221651,0.029378047822670436,3.1957121513039892,12.424109816065954,16.620921604761595
floating_point,gaussian_elimination,java,0.0478578113,0.8833496999999999,17.5629409,0.009478971838669976,0.43909140371226935,6.044544389916331,10,0.002997514088679125,0.13885289367312842,1.911452769012852,19.806530180100353,49.70753980131191
floating_point,gaussian_elimination,rust,0.0067479777,0.51946,76.5703483,0.0004822024079045025,0.1347271923522164,18.124159618460084,10,0.00015248579021958085,0.0426044790592622,5.7313625070782175,7.145880282095515,25.936009000157163
floating_point,matrix_multiplication,c,0.0310081227,1.0149669,32.271104300000005,0.004297802910110493,0.22688782601024574,5.056964654797735,10,0.001359084613044906,0.07174823035563702,1.5991526356127976,13.86024865707363,22.35420938458641
floating_point,matrix_multiplication,cpp,0.006647106799999999,0.5219197,78.7537933,0.0005904448794969585,0.09952450750113986,14.871130684306234,10,0.00018671506519940426,0.03147241267101149,4.70266443444261,8.882734959169884,19.068931006271626
floating_point,matrix_multiplication,go,0.0063969971,0.43373920000000005,67.1479406,0.0005025513544463666,0.10705804160651464,13.079785553728922,10,0.0001589206921253106,0.03385472533136581,4.136191365635006,7.856050996902384,24.682583821456447
floating_point,matrix_multiplication,java,0.0546201319,0.9545920000000001,17.0113317,0.008680470580921898,0.3611292948928096,4.710750708991792,10,0.0027450058197798152,0.11419911016718905,1.48967017296671,15.89243796923511,37.83074809895846
floating_point,matrix_multiplication,rust,0.0061401716,0.4925495,80.0535433,0.000997558575813883,0.14898089923674407,19.85803766181625,10,0.0003154557199005627,0.04711189694481521,6.279662887274385,16.24642828897295,30.24688873641006
floating_point,monte_carlo_pi,c,1.0642375464,7.3288875,6.8800606,0.006957972156126182,1.3783265622315142,1.2385378661917985,10,0.0022003039909391435,0.4358651296161398,0.39166006255309377,0.653798785775125,18.806763812809436
floating_point,monte_carlo_pi,cpp,1.0608608684,6.801769299999999,6.4114237,0.0013984447294472767,0.6751779784526033,0.6349688294496649,10,0.0004422270526911336,0.21351002378983147,0.2007947744271941,0.13182169039342773,9.926505129372785
floating_point,monte_carlo_pi,go,0.1328342769,1.1775377,8.8478167,0.0013714520475005413,0.3276953953628447,2.357383092548178,10,0.0004336912171803144,0.10362638280959685,0.745469989002375,1.0324534295714913,27.828866571562394
floating_point,monte_carlo_pi,java,0.7451384309,7.041326,9.447934499999999,0.002601429487531057,0.6654368957931989,0.8694418779644092,10,0.0008226442352922736,0.21042962298186266,0.27494166275016935,0.3491202949214382,9.450448619950262
floating_point,monte_carlo_pi,rust,0.007711686,0.6434922000000001,86.4301689,0.0021776992702484074,0.07775932274196379,14.028571810023859,10,0.0006886489752871521,0.024589656917673508,4.436223923890633,28.238951511360906,12.083957310121828
floating_point,newton_raphson,c,0.47475391250000004,2.5460763,5.3617843999999995,0.0007664296238320855,0.5859734493067544,1.2271329685771355,10,0.00024236632775354584,0.18530107481945576,0.38805351725875814,0.16143724225381406,23.014763905808888
floating_point,newton_raphson,cpp,0.0056927871,0.46602639999999995,80.82989979999999,0.00043119366077319486,0.15373514074624145,24.749954483614964,10,0.00013635540806692964,0.04861532011646809,7.826622815371981,7.574385853516195,32.98850467403595
floating_point,newton_raphson,go,0.06001599280000001,0.6092261,9.768678399999999,0.007411702219326649,0.3586050822064883,3.8925772095257916,10,0.0023437860351997056,0.1134008840284423,1.2309409950163979,12.349545302075962,58.862396441401366
floating_point,newton_raphson,java,0.5205919062000001,2.7327523,5.2479149,0.0011054287006539618,0.5545129890353335,1.0552497497802173,10,0.0003495672484986982,0.17535240374996286,0.3336992709628253,0.2123407389720885,20.29137397616804
floating_point,newton_raphson,rust,0.006365109200000001,0.5728205,90.5801716,0.0006383844596578321,0.05295623081847877,9.944580832230871,10,0.00020187489153746242,0.016746230568399564,3.144752580550235,10.029434524985557,9.244821164479758
floating_point,numerical_integration,c,0.1314027532,1.0537814,8.0188062,0.0003404148144112036,0.11070465848594128,0.835726699174078,10,0.0001076486162802914,0.03500788684066619,0.26427998708044464,0.2590621627943208,10.505467119266033
floating_point,numerical_integration,cpp,0.1320348318,1.5449032,11.618352,0.004199610007572317,0.5139239531785051,3.3816386479634395,10,0.0013280332908365497,0.1625170236161807,1.0693680351216786,3.1806834229422765,33.265770514198245
floating_point,numerical_integration,go,0.0819326948,0.7782695000000001,9.4984869,0.0006196563187756718,0.1287913831643596,1.5687996176297374,10,0.00019595253338464827,0.040727411380284025,0.4960979984111214,0.7562992042288736,16.548429967300475
floating_point,numerical_integration,java,0.18198715780000002,1.3483188,7.409048200000001,0.000980241801780656,0.05661079679275953,0.3137486121232871,10,0.0003099796751334169,0.01790190580220752,0.09921602270263047,0.538632403313821,4.198621037751571
floating_point,numerical_integration,rust,0.006843795599999999,0.574839,86.3288213,0.0012717630247819323,0.12175328356420893,24.310721837221283,10,0.0004021667802296069,0.03850176886672438,7.687725256841244,18.58271490139087,21.180414614215273
integer_and_control_flow_intensive,josephus_problem,c,0.0063449718,0.4343601,67.5991941,0.0008369517524427956,0.12203669979099639,13.095926093090787,10,0.0002646673829388628,0.0385913929469743,4.141295452339715,13.190787584631908,28.095743552641316
integer_and_control_flow_intensive,josephus_problem,cpp,0.0062940677,0.46888889999999994,75.3628508,0.0011313582097358366,0.0619481710203511,8.447636440311294,10,0.00035776687922957275,0.019589731730594646,2.6713771996420737,17.974992702030146,13.211694928233769
integer_and_control_flow_intensive,josephus_problem,go,0.0064363898,0.5249698,81.02651230000001,0.00035757285202250904,0.10569787881063022,13.367010720265679,10,0.0001130744641833474,0.033424604089004065,4.227019938392739,5.555487829878001,20.134087486676417
integer_and_control_flow_intensive,josephus_problem,java,0.044371263300000005,0.8763875000000001,18.8115285,0.0075135034706084874,0.4174780562518625,6.855445703765069,10,0.0023759784174702805,0.1320181530895783,2.167882279951357,16.93326471191206,47.63624039045085
integer_and_control_flow_intensive,josephus_problem,rust,0.0059791537999999995,0.35352480000000003,59.2712417,0.0007806033075676216,0.1057713579680246,17.05009588016656,10,0.0002468484400974636,0.03344784023879569,5.391713730557963,13.055414422817183,29.919077238152624
integer_and_control_flow_intensive,knights_tour,c,0.005647780999999999,0.3844376,68.50990529999999,0.0008512885218864141,0.09017029651621548,14.797060266445952,10,0.0002692010675119168,0.028514351428398685,4.67924131167472,15.072973294935025,23.45511898841723
integer_and_control_flow_intensive,knights_tour,cpp,0.0059922982,0.4360981,72.5758755,0.0009534798520299558,0.09790718425966276,13.104975774921689,10,0.0003015168035494981,0.03096097015543207,4.144157213008265,15.911755727209234,22.450724793266186
integer_and_control_flow_intensive,knights_tour,go,0.0061975674,0.4279654,68.5605177,0.0005356261790335164,0.09737452199762865,13.641729597931725,10,0.00016937987001590377,0.03079252755826755,4.313893675359726,8.64252285555646,22.752895911124742
integer_and_control_flow_intensive,knights_tour,java,0.0440812321,0.7841164,16.5976303,0.009338686818178019,0.43771106715356317,6.488225482897788,10,0.002953152070043327,0.1384163929268174,2.051757049870287,21.185176487337838,55.82220537072852
integer_and_control_flow_intensive,knights_tour,rust,0.005884787099999999,0.3877759,66.64834590000001,0.0008261520052011481,0.1259156881686666,23.165574765247918,10,0.00026125220299509015,0.03981803677605023,7.325597956510383,14.03877474515855,32.47125160915534
integer_and_control_flow_intensive,producer_consumer_single_thread,c,0.008825843699999999,0.6367317,71.9744349,0.0007655021632298421,0.09645603252956467,8.538911671628412,10,0.0002420730389592298,0.030502075685671683,2.700240962134156,8.673416267612378,15.148614797969797
integer_and_control_flow_intensive,producer_consumer_single_thread,cpp,0.008248902399999999,0.5807349,70.41272649999999,0.0009518115552533608,0.07252649399809387,3.7539575231299334,10,0.00030098924178678237,0.022934891174050828,1.187105601261481,11.538644889935428,12.48874383097931
integer_and_control_flow_intensive,producer_consumer_single_thread,go,0.0089147827,0.6450411,72.5710429,0.0004677235369826564,0.040747789792685576,6.46741067467068,10,0.0001479071692135193,0.012885582536264671,2.0451748295645595,5.246606145348404,6.317084259078309
integer_and_control_flow_intensive,producer_consumer_single_thread,java,0.055126975200000004,0.9717103,16.6791911,0.011051267716989705,0.5005809121726144,5.639005330922968,10,0.003494717701797655,0.1582975835670168,1.78321005835481,20.04693287976683,51.515447780332714
integer_and_control_flow_intensive,producer_consumer_single_thread,rust,0.0075203807,0.596252,79.6129251,0.0007300365735982834,0.07369440577140164,10.105787481612893,10,0.00023085783477957205,0.02330421730502871,3.195730599151372,9.70744172031455,12.359607308889805
integer_and_control_flow_intensive,sudoku_solver,c,0.006239513699999999,0.4471418,71.969555,0.0008107147129486086,0.06776259999898337,9.741016822853465,10,0.00025637050255272053,0.021428415617171095,3.0803799886233874,12.993235561749126,15.154610908437407
integer_and_control_flow_intensive,sudoku_solver,cpp,0.006484163900000001,0.43669460000000004,68.33669019999999,0.0006536815395619644,0.09646159392582683,17.726394277037855,10,0.00020671225294212724,0.0305038343535876,5.605578061761341,10.081200130705584,22.089028333720368
integer_and_control_flow_intensive,sudoku_solver,go,0.0067182014,0.41880470000000003,63.219417,0.0006802606118841023,0.09861280254054237,16.92952503028807,10,0.0002151172936053569,0.031184106248055274,5.353585880054136,10.125635886475543,23.546250206968157
integer_and_control_flow_intensive,sudoku_solver,java,0.051660902499999994,0.7250159,13.5804547,0.009417043603839574,0.3685306205268129,5.459938001186603,10,0.002977930661325341,0.11653961483799308,1.7265839967056789,18.22856966898628,50.83069495811235
integer_and_control_flow_intensive,sudoku_solver,rust,0.0064082975,0.4712477,73.5939278,0.0004886470248249525,0.09254437931914974,14.105464609472156,10,0.00015452375703116906,0.02926510232950958,4.460539562082949,7.625223779404007,19.63816042373252
integer_and_control_flow_intensive,towers_of_hanoi,c,0.07966933979999999,0.8400734999999999,10.5398321,0.001942007184052899,0.09160448712717807,1.0794270036090083,10,0.0006141165934016984,0.028967882321345707,0.34134478992952594,2.4375841307685837,10.904341956647611
integer_and_control_flow_intensive,towers_of_hanoi,cpp,0.08180041149999999,0.9057759000000001,11.052652,0.002328192574698587,0.18334601307149032,2.0332199346772866,10,0.0007362391367539242,0.05797910012169134,0.6429605977638995,2.8461868736425457,20.24187363248352
integer_and_control_flow_intensive,towers_of_hanoi,go,0.4358193437,4.0633809,9.323949500000001,0.002592694867558281,0.2221225735801693,0.5155676301185478,10,0.0008198821059312766,0.07024132522516764,0.16303679990298375,0.5949012830745266,5.466447252832469
integer_and_control_flow_intensive,towers_of_hanoi,java,0.5425239871,3.7042533,6.8257267,0.001883226342241811,0.4857119022262406,0.874329019553731,10,0.000595528459111189,0.15359558976879287,0.2764871126171685,0.3471231479198518,13.112275616417502
integer_and_control_flow_intensive,towers_of_hanoi,rust,0.26669386780000004,2.1439183,8.0328308,0.0036420575818185597,0.39478150448206445,1.4325042075875223,10,0.00115171973280317,0.12484087322712953,0.4529976053751228,1.3656322928841482,18.414018131290938
memory_intensive_and_allocation_heavy,crc_32,c,0.0056889623,0.4016362,71.0382979,0.000339385630359412,0.08682057727264636,15.792007522544537,10,0.00010732315970677319,0.02745507719522121,4.993871259775358,5.965686050677678,21.616721120418518
memory_intensive_and_allocation_heavy,crc_32,cpp,0.0065153257000000004,0.3857451,59.642411100000004,0.0007155316192404777,0.10097038725449271,16.39765785109635,10,0.00022627096546682694,0.031929639995343234,5.185394710160662,10.982284726617392,26.175416681765423
memory_intensive_and_allocation_heavy,crc_32,go,0.0067515222,0.48648620000000004,72.25589,0.0006000531642503393,0.06481108538548361,9.147583190170362,10,0.0001897534716222195,0.020495064744578014,2.892719796680753,8.887672238570723,13.322286507918129
memory_intensive_and_allocation_heavy,crc_32,java,0.051049504,0.9177303,17.411293399999998,0.008030927146835372,0.3505062065492802,4.301709263096968,10,0.0025396021506877277,0.11083979467211524,1.3603199103230923,15.731645790006837,38.192724654430634
memory_intensive_and_allocation_heavy,crc_32,rust,0.006544583299999999,0.3855942,58.8238206,0.002376469139928443,0.15836429810885758,17.08800996204762,10,0.0007515055271275277,0.05007918820778858,5.403703215971791,36.31200079504593,41.07019714219186
memory_intensive_and_allocation_heavy,huffman_coding,c,0.0056206591,0.3618481,65.0938716,0.0006497643983967402,0.09510313842636556,17.869337157039695,10,0.00020547354414227582,0.030074253005759673,5.650780569372336,11.560288336945044,26.28261373387495
memory_intensive_and_allocation_heavy,huffman_coding,cpp,0.0067204838000000005,0.4092774,60.826420600000006,0.0008480192437224001,0.09860405241638567,13.7016045243155,10,0.00026816723098162297,0.03118133921584083,4.332827789570489,12.618425532435626,24.09222996832605
memory_intensive_and_allocation_heavy,huffman_coding,go,0.006569488399999999,0.4254263,65.2382902,0.0005898002774800976,0.05593082512661911,9.806541216934129,10,0.00018651122414364238,0.017686879881269185,3.1011006213831225,8.977872272064559,13.147006926139523
memory_intensive_and_allocation_heavy,huffman_coding,java,0.057732146,0.7647033999999999,13.2847791,0.0018032217635918606,0.2150923944975998,3.872435730253576,10,0.0005702287899335967,0.06801818739918838,1.2245717000218708,3.123427567705279,28.127558279144544
memory_intensive_and_allocation_heavy,huffman_coding,rust,0.0061967524,0.4161543,68.1572956,0.0006996884460606101,0.07521178394233771,16.024739317034996,10,0.0002212609142055395,0.023784054414226537,5.067467515228166,11.29121192676038,18.073052217011266
memory_intensive_and_allocation_heavy,priority_queue,c,0.005437092100000001,0.37292990000000004,67.6350904,0.0005019732145506594,0.1380683206905995,22.13143691112695,10,0.00015873786823764592,0.043661036609684636,6.998574853148264,9.232383879439146,37.022593439303066
memory_intensive_and_allocation_heavy,priority_queue,cpp,0.0066324862,0.4072739,61.2470954,0.0006632427640667066,0.09813281374800173,14.173769563900473,10,0.0002097357776076473,0.031032320464477025,4.482139485229697,9.99991170832299,24.095041137672148
memory_intensive_and_allocation_heavy,priority_queue,go,0.006090243600000001,0.3334146,55.6776753,0.0007814523975592855,0.09418221851071465,18.115220714093482,10,0.0002471169459286747,0.029783032558152973,5.728535777319729,12.831217417301428,28.247778744756424
memory_intensive_and_allocation_heavy,priority_queue,java,0.056188750899999994,0.8879423,15.1615244,0.009085152083484453,0.4499806127922624,5.614394989796797,10,0.002872977347283509,0.1422963639341849,1.7754275851595687,16.168987453829402,50.676785281235325
memory_intensive_and_allocation_heavy,priority_queue,rust,0.0058845346,0.38529810000000003,65.218994,0.0006990511654067169,0.10913411245949739,16.794341420004294,10,0.0002210593883680331,0.034511236579297215,5.310837068972007,11.879463932571948,28.324591390276094
memory_intensive_and_allocation_heavy,tree_traversal,c,0.0055568924,0.40516120000000005,72.2316059,0.0005984628385337074,0.12186187124664273,18.613487289300135,10,0.00018925056647360987,0.03853610730695736,5.88610150327819,10.769739549639425,30.077379385450214
memory_intensive_and_allocation_heavy,tree_traversal,cpp,0.0071606556,0.42362,59.61742460000001,0.0005780238383152649,0.09384240516004594,14.868651564011893,10,0.00018278718709491412,0.02967557414140831,4.701880467770244,8.072219508996701,22.152496378840926
memory_intensive_and_allocation_heavy,tree_traversal,go,0.0066007093,0.4319463,65.0978024,0.0006176537817972587,0.10099770722925677,13.239250043539434,10,0.00019531927558959856,0.031938279329930507,4.1866184650067995,9.357384997961638,23.382005408833635
memory_intensive_and_allocation_heavy,tree_traversal,java,0.052378286100000004,0.9456589000000001,17.2068468,0.009893312341534417,0.4436866003189013,5.455950579086018,10,0.00312854006027024,0.1403060224304518,1.7253230631226446,18.88819409372468,46.9182493094393
memory_intensive_and_allocation_heavy,tree_traversal,rust,0.0062449637,0.409659,66.3360582,0.0008014227272948262,0.13271782830501713,23.264897723811647,10,0.00025343211868756444,0.041969062355501824,7.357006633811174,12.833104655113148,32.397146969801014
memory_intensive_and_allocation_heavy,word_frequency_counter,c,0.006598984,0.40368060000000006,62.8304264,0.0011836398144200043,0.0830581269328896,16.786473343335615,10,0.0003742997742826226,0.026265285929530636,5.308348964664222,17.936697746501647,20.575208948086576
memory_intensive_and_allocation_heavy,word_frequency_counter,cpp,0.0064346152,0.35709369999999996,55.0611297,0.0006440933460077904,0.11201410147839024,15.906426666249939,10,0.0002036801999143538,0.03542196907289472,5.030053769978877,10.009819173146365,31.368265942073535
memory_intensive_and_allocation_heavy,word_frequency_counter,go,0.0083738966,0.4647235,55.661864,0.0008465345012555868,0.09700757769055411,12.119902038049576,10,0.00026769771418823227,0.03067648957978877,3.8326495458353382,10.109206522272878,20.874256991642152
memory_intensive_and_allocation_heavy,word_frequency_counter,java,0.058170811899999994,0.8336515,13.9085327,0.00992683011693718,0.3863161418582943,4.443784931207905,10,0.0031391393115077102,0.12216389051609226,1.4052481814551636,17.06496745137776,46.34024431771482
memory_intensive_and_allocation_heavy,word_frequency_counter,rust,0.0071547264,0.42630860000000004,60.1211313,0.0013071794300584922,0.1071874982927891,14.503536471228252,10,0.0004133664309505604,0.03389566313006233,4.586420937640242,18.270152581355063,25.14317053251778
string_and_text_processing,anagram_checker,c,0.22579222319999998,1.56743,6.947046500000001,0.00422833130968832,0.4049818516833673,1.8231199246429333,10,0.001337115764041788,0.12806650623519364,0.5765211409506207,1.8726647223553803,25.83731660637906
string_and_text_processing,anagram_checker,cpp,0.31117650220000004,2.3759558,7.6370852,0.0013990459222404754,0.4346770073869154,1.408588373022028,10,0.0004424171665450723,0.13745693898484881,0.4454347544380483,0.44959883292899716,18.294827175948114
string_and_text_processing,anagram_checker,go,0.9346164937999999,7.4631027,7.984807000000001,0.006126588010890103,0.3957533281081509,0.41282311032369917,10,0.0019373972399893199,0.12514819084136922,0.130546129937786,0.655518926910907,5.302798903037351
string_and_text_processing,anagram_checker,java,0.4520832416,5.065331,11.1922866,0.010575569315750379,0.46166763273833905,0.7947782185638962,10,0.0033442886590759613,0.14599212414312693,0.251330940535303,2.3392969131794463,9.114263860315132
string_and_text_processing,anagram_checker,rust,0.2831860103,2.7514522,9.7164948,0.001931359139585104,0.3990333343273466,1.414392376652627,10,0.0006107493860871997,0.12618541988058682,0.4472701415401062,0.6820107877289106,14.50264461535427
string_and_text_processing,command_line_argument_parser,c,0.0052708639000000005,0.3670496,69.38302,0.0005494678190947734,0.12330529525999911,22.07331591162361,10,0.00017375698093048423,0.03899255805811611,6.9801953793166565,10.42462544128247,33.5936329204552
string_and_text_processing,command_line_argument_parser,cpp,0.0060891476,0.38839989999999996,63.072440400000005,0.0006872612744421309,0.12487778325444619,17.89956707675559,10,0.00021733109748672,0.03948982242368841,5.660340109350963,11.286658159544876,32.15185772561893
string_and_text_processing,command_line_argument_parser,go,0.0063894270000000005,0.3647928,56.35408700000001,0.0007761954785307344,0.12554782885843413,16.75760445104298,10,0.0002454545621681446,0.03970170944816692,5.299219819347141,12.148123431580553,34.41620252878734
string_and_text_processing,command_line_argument_parser,java,0.043906269600000006,0.804832,16.913098299999998,0.009688217489765472,0.4823113351242466,7.252276843209587,10,0.0030636833734737925,0.15252023603093895,2.293371304663813,22.065681229647144,59.92695806382532
string_and_text_processing,command_line_argument_parser,rust,0.005447379699999999,0.3538711,64.9192857,0.0004615905387230958,0.09468763254623652,17.011052989261106,10,0.00014596774487491332,0.02994285850951961,5.379367284388092,8.473625194937226,26.757661913119364
string_and_text_processing,longest_common_subsequence,c,0.0126043903,0.5986551999999999,47.7044128,0.0006972483534636627,0.08644174057556529,7.817692985674593,10,0.00022048928917473262,0.027335278512818067,2.4721715882653803,5.5317896135258735,14.439320092027147
string_and_text_processing,longest_common_subsequence,cpp,0.0119526295,0.5018403,41.9058555,0.00046966607710756766,0.10293828982350975,8.066687320424375,10,0.00014852145433761805,0.03255194542848229,2.5509105104941523,3.929395428073527,20.512160905273998
string_and_text_processing,longest_common_subsequence,go,0.014499077200000002,0.6426561,44.2195692,0.0020182759286542233,0.12938884469900971,6.014378576983305,10,0.000638234888123884,0.04091634530666742,1.9019135013789592,13.920030225469956,20.133450020782455
string_and_text_processing,longest_common_subsequence,java,0.0653365481,0.7429578,11.358831,0.001782187254850714,0.11602105649292,1.6301514237428645,10,0.0005635770942251223,0.036689079505669436,0.5154991429993737,2.7277034166589433,15.616103161299336
string_and_text_processing,longest_common_subsequence,rust,0.0111404995,0.5136499,45.8976345,0.0010727549256242858,0.16425247656949077,13.233265644797159,10,0.000339234893613727,0.05194119372830308,4.184726031961576,9.629325198787415,31.977515535287903
string_and_text_processing,palindrome_detection,c,0.0409683289,1.1693244,28.213995999999998,0.002748907291047986,0.283326920673,6.102432128642007,10,0.0008692808116355023,0.08959583917685265,1.9297584793098386,6.709835047843472,24.22996737885569
string_and_text_processing,palindrome_detection,cpp,0.07687145799999999,0.8661521999999999,11.2595722,0.0013768833010181659,0.1729876396880553,2.1794007300566105,10,0.00043540873034686396,0.05470349484707942,0.6891870241212675,1.7911502355245639,19.9719679391284
string_and_text_processing,palindrome_detection,go,0.1022030824,1.1163211,10.9129104,0.0035029938323703834,0.17626062695744998,1.618910507366482,10,0.001107743913981248,0.05573850429948165,0.5119444531256883,3.4274835456140638,15.789419993714175
string_and_text_processing,palindrome_detection,java,0.0738006057,0.8276622,11.234465799999999,0.0027615975738333465,0.16542355848602033,2.350555808910206,10,0.0008732938314108388,0.052311522346589936,0.7433110123495758,3.741971421019579,19.98684469171364
string_and_text_processing,palindrome_detection,rust,0.1302511231,1.4266732000000002,10.953738900000001,0.0012282409611319386,0.33681460939705227,2.5746599651252957,10,0.0003884038952691268,0.1065101314914637,0.8141789690245621,0.9429791712344464,23.608392545472377
string_and_text_processing,sha1_pure_implementation,c,0.0123985553,0.5932626,47.9354549,0.0009329645136067965,0.060052099236505556,4.780950633125951,10,0.00029502928391086306,0.01899014118618161,1.5118693381502062,7.524784065824158,10.122347041007735
string_and_text_processing,sha1_pure_implementation,cpp,0.0129071124,0.5824192,45.081282,0.000695443241149636,0.0842578992720168,5.652920731115573,10,0.00021991846254025847,0.026644687256061624,1.7876104942709479,5.38806217531379,14.466882148118879
string_and_text_processing,sha1_pure_implementation,go,0.014423901999999999,0.6746537,46.9491956,0.0013745498558183414,0.054381307536178695,3.740508603415501,10,0.00043467083018420075,0.017196879395240422,1.1828526794248462,9.529667185885911,8.060625404734116
string_and_text_processing,sha1_pure_implementation,java,0.07882113859999999,0.8872527,11.259918899999999,0.004235175375819364,0.08465219197142308,0.920719908009361,10,0.0013392800477848796,0.026769373555551625,0.29115719963702874,5.373146659694871,9.540933712731793
string_and_text_processing,sha1_pure_implementation,rust,0.010376946500000001,0.5298984,50.8289837,0.0010684157824563587,0.10381830874946868,6.708716634716774,10,0.0003378627360633062,0.032830231847490815,2.121482474236484,10.296051757194263,19.592115913063463
