category,algorithm,language,run,status,time_s,energy_j,dynamic_energy_j,power_w,idle_power_w,domain,energy_path,exit_code
string_and_text_processing,longest_common_subsequence,c,5,OK,0.006300881,0.257506,0.218633345,40.868253,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,c,6,OK,0.006494616,0.288756,0.248688116,44.460827,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,c,7,OK,0.006426771,0.271789,0.232139679,42.290133,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,c,8,OK,0.006467293,0.282225,0.242325683,43.638815,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,c,9,OK,0.00632789,0.276672,0.237632715,43.722631,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,c,10,OK,0.006281751,0.274352,0.235597365,43.674447,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,go,1,OK,0.011789865,0.352844,0.280107607,29.927739,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,go,2,OK,0.008211484,0.337645,0.286985071,41.118633,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,go,3,OK,0.008071675,0.324157,0.274359608,40.159818,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,go,4,OK,0.00806578,0.326232,0.276470977,40.446429,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,go,5,OK,0.011708609,0.356628,0.284392908,30.458614,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,go,6,OK,0.008310119,0.337524,0.286255552,40.616025,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,go,7,OK,0.008165525,0.316101,0.26572461,38.711657,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,go,8,OK,0.00813962,0.33673,0.286513428,41.369253,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,go,9,OK,0.008052402,0.318542,0.268863511,39.558631,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,go,10,OK,0.009044444,0.348388,0.292589207,38.51956,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,rust,1,OK,0.007167348,0.307006,0.262787763,42.833974,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,rust,2,OK,0.006778621,0.312377,0.270556976,46.082677,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,rust,3,OK,0.006798272,0.298888,0.256946741,43.96529,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,rust,4,OK,0.006963316,0.273497,0.230537518,39.276833,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,rust,5,OK,0.006991816,0.291747,0.24861169,41.726928,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,rust,6,OK,0.006861752,0.299987,0.257654107,43.718718,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,rust,7,OK,0.007035333,0.299682,0.256278217,42.596704,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,rust,8,OK,0.007003189,0.296813,0.253607526,42.382549,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,rust,9,OK,0.006872103,0.289856,0.247459248,42.178646,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,rust,10,OK,0.006936041,0.321655,0.278863789,46.374438,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,cpp,1,OK,0.006808707,0.265319,0.223313363,38.967604,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,cpp,2,OK,0.006902899,0.289855,0.247268255,41.990329,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,cpp,3,OK,0.006991449,0.290038,0.246904955,41.484676,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,cpp,4,OK,0.006786534,0.294432,0.252563157,43.384738,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,cpp,5,OK,0.00677773,0.264343,0.222528473,39.001701,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,cpp,6,OK,0.007251806,0.313293,0.268553708,43.202066,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,cpp,7,OK,0.007027658,0.295043,0.251686567,41.983119,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,cpp,8,OK,0.006791586,0.299864,0.257963989,44.152279,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,cpp,9,OK,0.007018537,0.291931,0.248630838,41.594281,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
string_and_text_processing,longest_common_subsequence,cpp,10,OK,0.006783858,0.26654,0.224687666,39.290327,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,c,1,OK,0.002146825,0.193969,0.180724378,90.351566,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,c,2,OK,0.002076066,0.198791,0.185982918,95.7537,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,c,3,OK,0.002172973,0.198974,0.18556806,91.567636,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,c,4,OK,0.002167645,0.189696,0.176322931,87.512485,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,c,5,OK,0.002040143,0.197936,0.185349542,97.02065,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,c,6,OK,0.002027035,0.197021,0.18451541,97.196644,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,c,7,OK,0.001981286,0.196655,0.184431654,99.256241,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,c,8,OK,0.001995513,0.172851,0.160539882,86.619832,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,c,9,OK,0.002162375,0.193908,0.180567444,89.673623,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,c,10,OK,0.002052725,0.177917,0.165252918,86.673568,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,go,1,OK,0.002606019,0.245849,0.229771426,94.338913,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,go,2,OK,0.002846232,0.21289,0.195330456,74.797135,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,go,3,OK,0.002370103,0.191589,0.176966887,80.835727,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,go,4,OK,0.003460888,0.23352,0.212168398,67.474012,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,go,5,OK,0.002556027,0.205322,0.189552847,80.328572,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,go,6,OK,0.002402809,0.186889,0.17206511,77.779382,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,go,7,OK,0.002377704,0.201843,0.187173993,84.889877,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,go,8,OK,0.002316451,0.190918,0.176626887,82.41832,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,go,9,OK,0.002442841,0.198974,0.183903137,81.451883,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,go,10,OK,0.002388242,0.187439,0.17270498,78.48409,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,rust,1,OK,0.002258634,0.231445,0.217510583,102.471228,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,rust,2,OK,0.002223426,0.197387,0.183669796,88.77606,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,rust,3,OK,0.002264327,0.198425,0.184455461,87.630894,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,rust,4,OK,0.002233109,0.195801,0.182024057,87.680897,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,rust,5,OK,0.002076586,0.166626,0.15381471,80.240356,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,rust,6,OK,0.00230301,0.183715,0.16950681,79.77169,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,rust,7,OK,0.00219596,0.195251,0.181703244,88.913732,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,rust,8,OK,0.002293765,0.18988,0.175728846,82.78093,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,rust,9,OK,0.002449187,0.199096,0.183985986,81.290649,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,rust,10,OK,0.002237706,0.191284,0.177478697,85.482186,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,cpp,1,OK,0.002757565,0.227294,0.210281478,82.425618,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,cpp,2,OK,0.002812862,0.218261,0.200907329,77.593924,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,cpp,3,OK,0.002585936,0.208862,0.192908326,80.768434,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,cpp,4,OK,0.002611358,0.216613,0.200502488,82.950327,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,cpp,5,OK,0.002636876,0.206787,0.190519057,78.421208,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,cpp,6,OK,0.002450975,0.213684,0.198562955,87.183264,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,cpp,7,OK,0.002531916,0.214538,0.198917597,84.733459,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,cpp,8,OK,0.002576085,0.222168,0.206275101,86.242496,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,cpp,9,OK,0.002522412,0.190735,0.175173231,75.616117,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,tree_traversal,cpp,10,OK,0.002498468,0.215454,0.200039952,86.234444,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,c,1,OK,0.001892563,0.210937,0.199261022,111.455735,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,c,2,OK,0.002060632,0.198486,0.185773137,96.322876,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,c,3,OK,0.002055737,0.197754,0.185071336,96.196157,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,c,4,OK,0.002056615,0.196472,0.183783919,95.531735,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,c,5,OK,0.002042046,0.197449,0.184850801,96.691749,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,c,6,OK,0.002033051,0.190796,0.178253295,93.847129,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,c,7,OK,0.002196169,0.201111,0.187561955,91.573554,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,c,8,OK,0.002049927,0.19696,0.18431318,96.08147,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,c,9,OK,0.001935213,0.188843,0.176903897,97.58254,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,c,10,OK,0.002119453,0.189636,0.176560247,89.474029,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,go,1,OK,0.003356975,0.215026,0.194315478,64.053501,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,go,2,OK,0.00247656,0.188293,0.173014111,76.030058,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,go,3,OK,0.002540806,0.218688,0.203012751,86.070326,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,go,4,OK,0.002529231,0.227783,0.212179162,90.06018,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,go,5,OK,0.004266189,0.218749,0.192429174,51.275037,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,go,6,OK,0.002486888,0.212829,0.197486393,85.580452,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,go,7,OK,0.002387748,0.220214,0.205483027,92.22665,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,go,8,OK,0.002381085,0.185485,0.170795134,77.899361,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,go,9,OK,0.002291226,0.20581,0.19167451,89.825273,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,go,10,OK,0.002385286,0.194397,0.179681217,81.498403,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,rust,1,OK,0.003186429,0.270629,0.250970645,84.931753,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,rust,2,OK,0.002375346,0.216797,0.20214254,91.269651,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,rust,3,OK,0.002402369,0.202454,0.187632825,84.272649,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,rust,4,OK,0.002287627,0.197448,0.183334714,86.311274,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,rust,5,OK,0.002112565,0.168517,0.155483741,79.768907,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,rust,6,OK,0.002122567,0.171203,0.158108035,80.658467,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,rust,7,OK,0.002193938,0.212158,0.198622719,96.701912,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,rust,8,OK,0.00212599,0.180907,0.167790917,85.093063,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,rust,9,OK,0.002096985,0.197876,0.184938861,94.362144,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,rust,10,OK,0.002194238,0.196533,0.182995868,89.567768,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,cpp,1,OK,0.003325304,0.221374,0.20085887,66.57256,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,cpp,2,OK,0.002477817,0.20465,0.189363356,82.592863,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,cpp,3,OK,0.002682003,0.201416,0.184869651,75.099096,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,cpp,4,OK,0.002500265,0.214782,0.199356865,85.903694,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,cpp,5,OK,0.002693773,0.219238,0.202619037,81.386962,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,cpp,6,OK,0.002996325,0.212341,0.193855473,70.867146,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,cpp,7,OK,0.002530786,0.192382,0.176768569,76.0167,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,cpp,8,OK,0.002396052,0.173889,0.159106797,72.573133,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,cpp,9,OK,0.002477716,0.222534,0.207247979,89.814168,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,priority_queue,cpp,10,OK,0.002549,0.217956,0.202230199,85.506473,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,c,1,OK,0.002120124,0.229126,0.216046107,108.071981,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,c,2,OK,0.001967511,0.17749,0.165351638,90.210423,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,c,3,OK,0.002100353,0.218322,0.205364082,103.945384,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,c,4,OK,0.001962482,0.201232,0.189124664,102.539539,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,c,5,OK,0.002024117,0.196228,0.183740413,96.944989,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,c,6,OK,0.002044517,0.186462,0.173848557,91.201002,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,c,7,OK,0.002009368,0.196533,0.184136405,97.808366,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,c,8,OK,0.001983489,0.195862,0.183625063,98.746199,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,c,9,OK,0.002079708,0.212646,0.199815449,102.248008,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,c,10,OK,0.001966164,0.202331,0.190200948,102.906472,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,go,1,OK,0.002319788,0.214416,0.2001043,92.429136,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,go,2,OK,0.002308784,0.190307,0.176063188,82.427373,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,go,3,OK,0.002346996,0.213135,0.198655443,90.811829,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,go,4,OK,0.002404328,0.218749,0.203915739,90.981347,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,go,5,OK,0.002318376,0.196289,0.181986011,84.666594,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,go,6,OK,0.002757835,0.235595,0.218580813,85.427518,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,go,7,OK,0.004860993,0.228026,0.19803659,46.909345,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,go,8,OK,0.002386804,0.217223,0.202497851,91.009987,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,go,9,OK,0.002409064,0.193054,0.178191521,80.136518,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,go,10,OK,0.002753847,0.244079,0.227089416,88.632012,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,rust,1,OK,0.002582394,0.222839,0.206907178,86.291635,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,rust,2,OK,0.002319783,0.193847,0.179535331,83.562557,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,rust,3,OK,0.002322917,0.205749,0.191417996,88.573548,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,rust,4,OK,0.002228367,0.206116,0.192368313,92.496433,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,rust,5,OK,0.002230269,0.192749,0.178989578,86.424104,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,rust,6,OK,0.002302673,0.209045,0.194838889,90.783624,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,rust,7,OK,0.00211445,0.202636,0.189591112,95.833905,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,rust,8,OK,0.00219409,0.221435,0.207898781,100.92339,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,rust,9,OK,0.0021688,0.213439,0.200058805,98.413408,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,rust,10,OK,0.002337042,0.184509,0.170090853,78.949801,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,cpp,1,OK,0.003006509,0.218383,0.199834643,72.636736,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,cpp,2,OK,0.002579823,0.216857,0.20094104,84.058868,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,cpp,3,OK,0.002516076,0.19934,0.183817321,79.226542,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,cpp,4,OK,0.002467583,0.21643,0.201206493,87.709309,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,cpp,5,OK,0.002588861,0.221924,0.205952281,85.72264,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,cpp,6,OK,0.002631393,0.184753,0.168518884,70.211101,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,cpp,7,OK,0.002622463,0.196899,0.180719977,75.081708,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,cpp,8,OK,0.002649896,0.2005,0.184151732,75.663347,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,cpp,9,OK,0.00263892,0.177734,0.161453447,67.351038,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,huffman_coding,cpp,10,OK,0.00266195,0.210448,0.194025366,79.057834,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
memory_intensive_and_allocation_heavy,word_frequency_counter,c,1,OK,0.003144554,0.24121,0.221809989,76.707221,6.1694,package-0,/sys/class/powercap/intel-rapl:0/energy_uj,0
