category,algorithm,language,time_s,energy_j,power_w,std_time_s,std_energy_j,std_power_w,n_runs,sem_time_s,sem_energy_j,sem_power_w,cv_time_pct,cv_energy_pct,platform,edp,aei,n_energy_local,n_time_local,ges_local,ges_global,rank_in_category,rank_in_algorithm,rank_in_cat_algo
floating_point,newton_raphson,cpp,0.0020200007,0.2003471,99.5731179,0.0001040456286486,0.015247996199501,10.650568375090623,10,3.290211671139105e-05,0.0048218397744014,3.3680054440644915,5.150771910558478,7.610789574444101,intel,0.00040470128224297,2470.9583188313977,0.00036372636179475646,0.0,0.00018186318089737823,0.0040977799309912,1.0,1.0,1.0
floating_point,newton_raphson,go,0.0320012644,0.7584514,23.7468579,0.0018550726491573,0.0229310481526199,1.0489249372158198,10,0.0005866254796419,0.0072514341297275,0.3316991896151107,5.796872979673051,3.023403760955546,intel,0.02427140378595016,41.20074837117019,0.024036046460334647,0.015041422368317034,0.01953873441432584,0.019849393823790678,14.0,3.0,3.0
floating_point,newton_raphson,java,0.5559739589,6.6468214,11.9549846,0.0016959812932328,0.3762478618606503,0.6719584576648898,10,0.0005363163755653,0.1189800208248052,0.212491921923488,0.3050468940287036,5.660568250873271,intel,3.6954596078592408,0.2706023353288103,0.2737947017845085,0.27791541881829485,0.27585506030140167,0.21380008836129083,21.0,5.0,5.0
floating_point,newton_raphson,rust,0.0024011704,0.2039607,85.6785571,0.0002986137817818,0.011962927921523,8.076008259020192,10,9.44299691147066e-05,0.0037830099716436,2.5538580500834875,12.436176198983071,5.865310288463927,intel,0.0004897443956032799,2041.8814568938026,0.0005169993179574013,0.00019123058017413367,0.0003541149490657675,0.004224774452667844,6.0,2.0,2.0
floating_point,numerical_integration,c,0.1125670224,2.5013365,22.2218244,0.000719184167076,0.0148827527415687,0.2120753659402978,10,0.0002274260025091,0.0047063396516472,0.0670641191985037,0.6388941909829666,0.5949920269251541,intel,0.28156800182543756,3.5515399246962924,0.09796153669966033,0.05546078582902456,0.07671116126434245,0.06729336025632053,17.0,3.0,3.0
floating_point,numerical_integration,cpp,0.1118333006,2.5177427000000003,22.5153488,0.0009420149483033,0.0219070420339619,0.3197709608342261,10,0.0002978912826564,0.0069276149624367,0.1011204565816651,0.8423385013670419,0.8701064661596268,intel,0.2815674762025557,3.5515465546191636,0.09865741526214529,0.055092681949045624,0.07687504860559546,0.06754048248989077,18.0,4.0,4.0
floating_point,numerical_integration,go,0.0750039767,1.7038895,22.7218803,0.000870531198098,0.0215884645908153,0.4952999926785217,10,0.0002752861360225,0.0068268719292871,0.1566276101928851,1.1606467235463829,1.2670108355509777,intel,0.12779848835737465,7.824818688023979,0.06413735608392179,0.03661562835108627,0.05037649221750403,0.04549197818407712,16.0,2.0,2.0
floating_point,numerical_integration,java,0.5339528252,6.787671899999999,12.7107268,0.0016852337920631,0.3561834246001319,0.6390449181379625,10,0.0005329177172802,0.1126350886535265,0.2020837468471809,0.3156147345848334,5.247505033355133,intel,3.6242965875356514,0.27591560895957257,0.2797689580696498,0.26686754650960093,0.27331825228962536,0.21381981435378825,22.0,5.0,5.0
floating_point,numerical_integration,rust,0.0021869025,0.2014887,92.1699239,7.554570084135238e-05,0.0123403810768639,5.309187287704974,10,2.3889648209237216e-05,0.0039023711397331,1.6789124353559388,3.4544613141807825,6.1246020629762175,intel,0.00044063614175174993,2269.4461603274253,0.00041214799306420365,8.373364421701729e-05,0.0002479408186406105,0.004144114115563146,4.0,1.0,1.0
integer_and_control_flow_intensive,josephus_problem,c,0.0024707547999999,0.2062007,83.4783001,8.432474514083426e-05,0.0156322388746248,6.038162278876235,10,2.666582577582523e-05,0.0049433479771641,1.9094345682961709,3.412914350741493,7.581079440867502,intel,0.0005094713692883393,1962.8188359178278,0.0006120102272457353,0.0002261406613874355,0.0004190754443165854,0.004281210435284789,7.0,3.0,3.0
integer_and_control_flow_intensive,josephus_problem,cpp,0.0024721687999999,0.2140863,86.72073900000001,9.654441040934938e-05,0.0189029810467967,8.510622182682674,10,3.053002322516131e-05,0.0059776474674871,2.691295040243087,3.9052515511622583,8.829607988365778,intel,0.0005292574713674186,1889.4395527687973,0.0009464825604082761,0.00022685005680991057,0.0005866663086090934,0.004447325396732455,11.0,4.0,4.0
